Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
19900115,-1,-0.81,-0.94,-0.27,-0.38,-1.54,-1.16,-0.92,-0.48,-1.15
19900116,1.43,2.19,0.75,0.4,2.21,1.35,0.59,0.81,0.56,0.67
19900117,-1.04,-1.11,-0.73,-0.9,-0.8,-1.24,-0.55,-0.5,-0.29,-0.6
19900118,0.13,0.15,0.19,0.55,-0.13,0,-0.35,0.67,0.18,-0.27
19900119,0.06,0.14,0.31,1.28,-0.17,0.94,0.4,0.37,0.24,0.03
19900122,-2.38,-2.32,-2.55,-2.67,-1.94,-3.07,-2,-2.47,-1.03,-2.08
19900123,-0.16,0.14,-0.07,0.26,0.15,0.26,0.24,-0.03,0.22,-0.44
19900124,-0.4,-0.93,-0.42,-0.06,0.39,-0.24,-0.56,-0.07,-0.78,-0.76
19900125,-1.91,-0.55,-1.71,-0.72,-0.66,-0.9,-0.57,-1.58,-0.74,-0.65
19900126,-0.32,0.63,-0.03,0.09,-0.2,-1.6,-0.35,-0.28,0.19,-0.6
19900129,-0.13,-0.53,-0.42,0.54,-0.23,0.07,-0.47,-0.34,-0.14,-0.81
19900130,-1.02,-0.82,-0.51,0.23,-0.59,-1.82,-1.08,-1.19,-0.32,-1.28
19900131,2.36,1.48,1.52,1.35,1.42,2.51,1.88,1.27,1.68,1.52
19900201,-0.05,-0.03,0.04,0,-0.12,0.11,0.11,0.53,0.28,0.09
19900202,0.72,0.4,0.68,0.77,0.58,1.28,0.59,1.26,0.33,0.72
19900205,0.18,0.15,0.43,0.21,1.13,0.62,0.2,-0.01,0.06,0.58
19900206,-0.64,-0.64,-0.38,-0.1,0.38,-1.43,-0.58,-0.87,-0.29,-0.56
19900207,1.2,2.52,0.95,1.72,2.11,0.38,1.37,1.14,0.5,0.78
19900208,-0.24,-0.41,-0.07,1.05,-0.12,-0.44,-0.06,-0.15,-0.01,-0.21
19900209,-0.05,0.73,0.46,0.27,0.07,0.06,0.59,0.07,0.46,0.23
19900212,-1.03,0.04,-1.01,-1.05,-1.14,-1.05,-1.08,-0.84,-0.55,-0.77
19900213,-0.33,0.08,0.17,0.49,0.81,0.21,0.04,-0.09,0.23,0.14
19900214,0.1,0.01,0.18,0.05,0.3,0.48,0.2,0.29,0.24,0.28
19900215,0.75,1.3,0.56,1.92,0.6,0.62,0.59,1.02,0.13,0.9
19900216,-0.58,-1.26,-0.21,-0.43,-1.04,-1.12,-0.71,-1.03,-0.42,0.2
19900220,-1.15,-0.7,-1.32,-0.95,-1.31,-2.23,-1.55,-1.29,-1.08,-1.21
19900221,-0.54,1.54,-0.22,0.14,0.41,-0.51,-0.25,-0.73,-0.32,-0.15
19900222,-0.18,-0.64,-0.04,-1.31,-0.69,-0.12,-0.08,-1.12,-0.36,0.03
19900223,-0.39,-0.21,-0.4,-0.52,-0.57,-0.61,-0.49,-1.76,-0.27,-0.33
19900226,0.99,1.78,1.08,1.37,1.26,1.39,1.27,0.9,0.48,0.68
19900227,0.45,0.39,0.68,0.04,0.35,1.36,0.89,0.41,0.26,0.51
19900228,0.29,-0.03,0.94,-0.57,1.11,0.82,0.83,0.26,0.56,0.62
19900301,-0.37,0.23,0.38,-0.1,0.16,0.63,0.7,0.79,0,0.36
19900302,0.49,1.81,0.78,0.68,1.09,1.12,1.05,0.96,0.39,0.75
19900305,-0.21,-0.48,-0.36,-0.57,0.27,-0.39,-0.05,-0.73,-0.4,-0.45
19900306,1.86,0.82,0.95,1.3,0.95,1.5,1.13,1.32,0.65,0.8
19900307,0.07,-0.73,0.12,-0.27,0.06,-0.54,-0.27,-0.18,-0.53,-0.26
19900308,0.77,1.32,1.06,-0.01,1.55,1.17,1.68,0.71,0.44,0.61
19900309,-0.7,0.24,-0.51,-1.11,-0.23,-0.56,-0.19,-0.43,-0.47,-0.47
19900312,0.56,0.94,0.12,0.01,0.41,0.12,0.26,0.08,-0.01,0.14
19900313,-0.63,0.26,-0.62,-0.88,-0.6,-0.68,-0.54,-1.65,-0.62,-0.48
19900314,0.41,-0.25,0.47,0.64,0.14,-0.39,0.41,0.38,0.16,0.17
19900315,0.29,0.72,0.28,0.28,0.72,0.23,0.39,1.03,0.07,-0.13
19900316,1.06,0.56,1.28,1.02,2,1.22,1.04,1,0.2,0.24
19900319,0.85,-0.32,0.77,-0.19,1.46,0.29,0.46,0.52,-0.2,0.13
19900320,-0.08,0.1,-0.32,-0.99,-0.93,-0.7,-0.55,-0.87,-0.31,-0.57
19900321,-0.28,-0.89,-0.34,-0.7,-0.61,-0.25,-0.39,-0.46,0,-0.57
19900322,-1.19,-0.52,-1.21,-0.83,-1.41,-1.1,-1.53,-1.13,-0.96,-1.34
19900323,0.92,-0.2,0.48,0.21,0.11,0.63,0.69,0.88,0.14,0.44
19900326,0.16,1.08,0.31,-0.28,0,0.58,0.38,0.27,0.1,0
19900327,0.95,0.66,0.83,1.07,0.5,1.34,0.9,1.39,0.45,0.49
19900328,0.26,-0.07,0.04,0.1,-0.73,0.53,0.11,0.41,0.07,0.23
19900329,-0.44,-1.3,-0.31,-0.04,-0.24,-0.41,-0.45,-0.15,-0.25,-0.32
19900330,-0.15,-1.08,-0.35,0.22,-0.23,-0.14,0,-0.36,0.35,-0.18
19900402,0.01,-0.53,-0.46,0.1,-0.31,-0.41,-0.42,-0.3,-0.37,-0.72
19900403,1.92,0.71,1.24,1.45,1.44,1.51,1.37,1.53,0.69,0.95
19900404,-0.49,-0.15,-0.66,-1.14,-0.56,-0.75,-0.35,-0.45,-0.41,-0.56
19900405,0.57,-0.49,-0.06,-0.17,-0.79,0.31,0.31,0.41,-0.33,-0.54
19900406,0.18,0.08,-0.13,-0.33,-1,-0.07,0.14,0.08,-0.12,-0.65
19900409,0.93,0.22,0,-0.31,-0.12,0.43,0.18,0.79,-0.17,0.46
19900410,0.28,-0.3,0.29,-0.79,0.95,0.27,0.15,0.26,-0.38,0.44
19900411,0.09,-0.19,0.07,-1.5,0.58,-0.07,0.53,0.31,-0.07,0.27
19900412,0.62,0.34,0.78,0.83,0.5,0.63,1.05,0.95,0.18,0.9
19900416,-0.12,0.25,0.09,0.18,1.18,0.23,0.02,-0.43,0.14,-0.02
19900417,-0.08,-0.09,0.09,0.3,-0.35,-0.28,-0.31,0.1,-0.11,0.02
19900418,-1.29,0.17,-1.1,-0.93,-1.24,-1.69,-1.35,-0.61,-0.62,-0.87
19900419,-1.34,0.47,-0.82,-0.04,-1.01,-0.76,-0.89,-0.83,-0.42,-0.69
19900420,-0.95,-0.76,-0.85,-0.26,-0.21,-1.25,-1.11,-0.78,-1.15,-0.99
19900423,-0.47,-0.95,-1.22,-1.24,-0.9,-1.32,-1.31,-1.33,-0.95,-1.26
19900424,0.08,-0.49,-0.28,-0.17,-0.57,-0.47,-0.24,-0.16,-0.2,-0.27
19900425,0.54,-0.62,0.57,0.57,0.55,0.54,0.74,0.48,0.15,0.48
19900426,0.23,-0.01,0.39,0.21,-0.15,0.23,-0.25,0.93,-0.25,0.09
19900427,-1.65,-1.37,-1.06,-0.86,-1.19,-1.19,-0.87,-1.09,-1.02,-0.76
19900430,0.82,-0.42,0.35,0.47,1.22,0.81,0.75,0.5,-0.26,0.26
19900501,0.65,0.42,0.3,0.45,-0.17,0.62,0.44,0.68,0.65,0.43
19900502,0.53,1.16,0.49,0.74,0.98,0.02,0.89,0.67,0.28,0.69
19900503,0.13,0.41,0.42,0.56,0.59,0.26,-0.01,0.22,0.59,0.28
19900504,0.77,0.86,0.56,0.35,1.7,0.86,0.8,0.54,1.02,0.72
19900507,0.47,0.52,0.69,0.26,0.75,0.39,0.64,0.77,0.87,0.52
19900508,0.5,0.76,0.47,0.44,0.13,0.54,0.16,0.66,0.51,0.23
19900509,0,-0.47,0.21,0.15,0.17,0.27,0.2,0.16,0.53,0
19900510,0.09,0.03,0.12,0.59,0.8,0.48,0.71,0.7,0.47,0.33
19900511,2.3,2.34,1.85,2.17,1.54,2.9,2.43,2.05,1.77,1.76
19900514,0.56,1.22,0.88,0.86,0.88,1.32,0.82,0.8,0.25,0.86
19900515,-0.07,0.24,-0.11,-0.32,0.4,-0.45,-0.4,-0.14,-0.15,0.31
19900516,-0.26,0.24,-0.23,-0.07,-0.13,0.43,-0.24,0.01,0,-0.11
19900517,0.02,0.11,0.25,-0.05,0.39,0.07,0.71,0.42,-0.07,0.23
19900518,-0.08,-0.63,-0.01,-0.09,0.17,0.47,0.63,0.03,-0.29,0.23
19900521,1.38,1.21,0.8,0.4,1.36,0.81,1.5,1.73,-0.02,0.88
19900522,0.64,-0.25,0.21,-0.28,0.6,-0.22,0.2,0.76,-0.33,0.15
19900523,0.89,-0.12,0.1,-0.57,1.39,0.16,0.36,0.56,-0.26,0.08
19900524,-0.11,-0.67,0.3,-0.95,0.16,-0.3,0.02,0.21,-0.32,0.17
19900525,-1.55,0.07,-0.89,-0.96,-1.69,-1.61,-0.8,-0.51,-0.47,-0.54
19900529,1.51,1.11,1.38,1.8,2.19,1.71,1.6,1.38,0.67,0.89
19900530,0.04,-0.4,-0.08,0.29,0.26,0.21,0.09,0.07,-0.14,0.25
19900531,0.36,-0.62,0.12,0.08,-0.5,-0.01,0.32,0.32,-0.25,0.42
19900601,1.04,1.48,0.46,-0.31,-0.04,0.56,0.92,0.53,0.36,0.86
19900604,1.38,1.43,0.89,0.97,0.91,0.71,1.53,0.75,1.42,1.48
19900605,0.14,-0.93,-0.24,-0.51,-0.64,-0.22,-0.53,-0.13,0.16,0.42
19900606,-0.56,-0.38,-0.11,-1.24,-0.04,-0.11,-0.48,-0.37,-0.03,-0.24
19900607,-0.36,-0.44,-0.24,-0.34,-0.25,-0.6,-0.35,-0.92,-0.34,-0.53
19900608,-1.04,-0.92,-1.01,-0.79,-1.02,-1.19,-1.18,-1.39,-0.65,-1.19
19900611,0.69,0.62,0.79,0.99,0.74,0.54,0.96,1.01,0.4,0.4
19900612,1.25,1.53,1.13,1.34,0.96,1.03,1.61,1.77,0.56,0.78
19900613,-0.42,-0.65,-0.2,-0.7,0.22,-0.02,0.08,0,-0.2,-0.49
19900614,-0.44,-0.37,-0.12,-0.24,-0.29,-1.51,-0.2,-0.27,-0.38,-0.94
19900615,-0.3,-0.19,0.23,0.23,-0.2,-0.35,-0.16,0.14,-0.2,-0.13
19900618,-1.6,-1.54,-1.41,-1.41,-1.67,-1.56,-1.36,-1.3,-1.03,-1.53
19900619,0.93,0.49,0.21,0.25,0.23,0.18,0.47,0.06,0.28,0.31
19900620,-0.05,-0.01,0.01,0.76,-0.04,0.32,-0.34,0.9,-0.15,-0.19
19900621,0.63,-0.12,0.22,0.01,0.36,0,0.37,1.47,0.15,0.09
19900622,-0.75,-1.3,-1.04,-1.28,-1.49,-1.82,-1.11,-0.82,-0.53,-0.79
19900625,-0.43,-0.69,-0.96,-0.71,-0.43,-0.97,-1.06,-0.75,-0.69,-1.08
19900626,0.56,-1.21,-0.38,-0.38,-0.36,0.03,-0.12,0.38,0.3,-0.24
19900627,0.67,0.45,0.28,1.01,0.72,-0.07,1.14,1.79,0.7,0.59
19900628,1.03,0.19,0.64,0.44,0.85,0.11,0.94,1.82,0.17,0.55
19900629,-0.26,0.44,0.31,-0.13,0.37,0.13,0.59,-0.23,0.51,0.27
19900702,0.14,0.76,0.6,-0.26,0.55,0.76,0.38,0.6,-0.09,0.1
19900703,0.6,0.36,0.38,-0.16,-0.58,0.1,0.26,0.61,-0.1,0.12
19900705,-1.14,-1.81,-1.02,-0.82,-0.72,-1.61,-1,-0.66,-0.81,-1.01
19900706,1.43,0.8,0.64,0.46,0.55,0.26,0.54,0.97,0.26,0.57
19900709,0.13,1.07,0.24,-0.21,0.68,-0.15,1.3,0.03,-0.25,0.23
19900710,-0.87,-1.29,-0.46,-0.78,-0.6,-1.38,0.01,-0.21,-0.52,-0.73
19900711,1.3,0.23,1.45,2.17,1.03,-0.37,1.29,1.85,0.35,0.77
19900712,0.82,1.22,1.33,3.23,0.43,0.86,0.85,0.72,0.54,0.75
19900713,0.11,0.35,0.52,0.26,0.37,0.51,0.88,0.45,0.08,0.7
19900716,0.39,0.38,0.3,0.03,0.75,0.29,0.87,0.78,-0.17,0.45
19900717,0.38,-0.22,-0.17,-0.04,-1.04,-1.83,-1.03,-0.25,-0.22,-0.25
19900718,-0.72,-0.62,-0.71,-0.77,-0.91,-0.91,-1.79,-0.88,-0.69,-0.92
19900719,0.13,0.47,0.13,2.29,-0.78,0.59,-0.5,0.18,0.01,-0.29
19900720,-0.69,-0.94,-0.68,-0.95,-2.7,-0.52,-0.99,-0.1,-0.36,-0.74
19900723,-2.19,-1.69,-1.99,-0.92,-2.16,-1.49,-2.96,-2.33,-0.98,-1.69
19900724,0.38,-0.82,-0.13,2.83,-0.86,-0.57,-0.17,-0.11,0.28,-0.47
19900725,0.4,0.08,0.38,-0.61,0.8,0.15,0.53,1.13,0.71,0.35
19900726,-0.55,-0.81,0.2,-1.01,-0.83,0.04,-0.33,-0.11,0.14,0.06
19900727,-0.84,-0.03,-0.62,0.33,-1.05,-0.7,-1.31,-0.92,0.23,-0.9
19900730,0.07,0.01,0.31,1.41,-0.12,0.71,-0.14,0.27,1.38,-0.31
19900731,-0.02,-0.91,-0.4,1.59,-0.3,0.78,-0.73,0.57,1.13,-0.36
19900801,0.07,-1.36,-0.12,0.35,-0.36,0.57,-0.9,0.17,0.79,-0.95
19900802,-1.92,-2.64,-1.61,2.98,-1.83,-1.04,-2.01,-2.39,-0.61,-1.4
19900803,-1.68,-1.29,-1.93,-0.89,-2.37,-1.53,-1.69,-2.66,-1.24,-2.12
19900806,-4.29,-3.76,-4.18,1.48,-4.01,-3.76,-4.4,-4.27,-1.94,-3.5
19900807,0.93,-1.56,0.16,-0.7,-0.05,0.19,-0.26,1.04,0,0.64
19900808,1.99,1.08,1.18,-2.01,1.26,1.5,2.28,2.5,0.62,1.36
19900809,1.26,0.04,0.82,0,0.54,0.1,1.71,0.75,-0.19,0.81
19900810,-1.47,-1.47,-1.6,-0.05,-1.12,-1.35,-1.72,-1.43,-0.35,-1.02
19900813,0.86,-0.2,0.81,0.92,1.01,1.19,0.15,1.68,0.43,0.21
19900814,0.74,0.89,0.04,-0.14,-0.16,0.21,0.46,0.78,0.33,0.08
19900815,0.88,-0.05,0,-0.45,0.12,0.83,0.08,0.56,0.26,0.46
19900816,-2.8,-3.05,-2.28,-0.18,-2.39,-2.47,-2.67,-2.92,-1.06,-2.2
19900817,-1.78,-1.64,-1.89,0.7,-2.48,-1.39,-2.73,-1.28,-0.93,-1.8
19900820,-0.19,-0.26,-0.16,1.38,-0.92,0.34,0.05,-0.35,0.06,-0.61
19900821,-2,-2.87,-2.14,-1.68,-1.94,-2.12,-2,-1.97,-1.14,-2.12
19900822,-2.36,-0.43,-1.91,-0.4,-1.17,-2.3,-1.59,-2.22,-0.94,-1.36
19900823,-3.46,-3.04,-3.31,-3.22,-2.51,-3.88,-3.83,-2.98,-2.6,-3.1
19900824,2.72,2.09,2.13,-1.2,3.47,0.65,2.57,1.99,-0.39,1.44
19900827,4.09,3.56,3.46,0.48,4.17,3.78,4.66,4.12,1.59,3.13
19900828,0.16,1.78,0.05,1.23,0.19,-1.65,0.03,0.79,-0.18,-0.18
19900829,1.64,0.46,0.71,0.17,-0.37,1.18,0.56,1.52,0.9,0.74
19900830,-1.83,-2.15,-1.28,-1.37,-1.94,-1.58,-1.91,-1.09,-0.75,-0.94
19900831,1.3,0.93,0.64,1.52,0.58,1.98,0.85,1.14,0.61,0.72
19900904,0.15,-0.96,0.21,0.65,0.63,-0.28,0.04,0.09,0.11,-0.11
19900905,0.63,-0.26,0.23,1.99,-0.64,0.34,-0.1,0.02,0.84,0.19
19900906,-1.54,-1.61,-1.09,0.31,-1.46,-1.44,-1.89,-1.26,-0.24,-0.85
19900907,1.35,1.04,0.63,0.53,0.96,0.84,0.64,1.32,0.8,0.68
19900910,0.06,-0.27,-0.13,-1.03,0.07,-0.8,-1.09,-0.28,0.05,-0.26
19900911,0.02,0.13,0.05,-0.25,-0.31,0.2,-0.27,0.11,-0.16,-0.61
19900912,0.35,0.61,0.25,1.24,0.35,0.66,-0.2,0.43,0.14,-0.19
19900913,-1.25,-1.2,-1.19,-0.58,-1.69,-0.37,-1.02,-1.41,-0.6,-1.27
19900914,-0.9,-1.16,-1.13,0.3,-0.54,0.45,-0.44,-0.41,-0.47,-0.96
19900917,-0.03,-0.09,-0.06,1.19,0.06,0.28,0.11,0.44,0.27,-0.03
19900918,0.14,0.47,0.08,-0.09,0.42,0.57,0.3,0.41,0.21,-0.5
19900919,-0.2,-0.67,-0.96,-0.32,0.1,-0.2,-0.7,-1.39,0.2,-0.7
19900920,-1.76,-2.04,-1.61,-1.04,-1.86,-0.82,-2.19,-1.89,-0.57,-1.93
19900921,-0.53,-0.27,-0.61,0.77,-0.84,1.18,0.09,-0.4,0.47,-0.72
19900924,-2.5,-2.35,-2.58,-0.93,-2.57,-1.79,-2.39,-2.12,-1.08,-2.68
19900925,1.25,0.33,0.87,-0.66,2.02,1.88,0.9,2.36,0.32,1.3
19900926,-0.64,-1.09,-1.05,-1.53,-1.35,-0.28,-1.12,-0.86,-0.23,-1.61
19900927,-0.75,-1.28,-1.69,-1.56,-2.02,-0.32,-1.27,-1.68,0.04,-2.65
19900928,2.09,-0.41,1.51,-0.52,1.97,1.82,1.93,2.22,0.38,2.48
19901001,4.08,1.27,3.05,-0.33,2.63,3.93,3.69,4.38,2.08,2.34
19901002,0.62,1.57,0.15,-0.36,-0.26,0.15,1.1,-0.21,0.42,0.26
19901003,-0.57,-1.9,-1,0.41,-1.9,-1.66,-2.77,-1.38,-0.26,-1.35
19901004,0.56,0.22,0.16,0.59,-0.96,0.75,-0.29,0.35,1.05,-0.19
19901005,-0.39,1.17,-0.35,-0.78,0.11,-0.47,-1.06,-0.31,0.1,-0.78
19901008,0.38,0.65,0.1,0.45,0.71,1.39,0.42,1.31,1.16,0
19901009,-3.24,-3.97,-2.76,-1.32,-3.89,-1.8,-2.7,-2.58,-1.2,-2.63
19901010,-1.27,-0.93,-1.78,-1.89,-1.98,-2.31,-2.37,-0.4,-0.6,-1.58
19901011,-1.67,-1.08,-1.8,-2.03,-2.1,-1.01,-1.86,-1.78,-0.41,-2.37
19901012,1.85,2.17,1.28,-0.07,0.47,2.2,2.13,1.39,1.4,1.19
19901015,1.24,1.37,1.08,0.72,0.04,1.96,0.49,1.65,0.44,0.57
19901016,-1.05,-2.29,-2.04,-1.03,-0.69,-1.99,-1.23,-0.89,-0.12,-1.89
19901017,-0.42,-0.86,0.06,0.3,1.3,-0.57,-0.47,0.56,0.55,-0.47
19901018,2.46,1.71,2.6,-0.02,4.47,1.41,3.28,3.01,0.5,2.59
19901019,2.59,2.16,2.49,2.27,1.19,1.64,2.74,0.52,0.85,1.42
19901022,0.67,1.64,0.26,-0.53,1.22,0.64,1.38,1.9,0.62,1.29
19901023,-0.54,-0.73,-0.21,-1.19,-0.52,-0.84,-0.46,-0.59,-0.34,-0.07
19901024,0.32,0.45,-0.26,0.08,0.68,0.2,-0.7,0.4,0.02,-0.34
19901025,-0.75,-0.64,-0.83,0.05,-0.91,-0.33,-1.3,-0.63,-0.21,-0.73
19901026,-1.8,-2.56,-1.56,-0.62,-2.05,-1.13,-2.28,-1.88,-0.46,-2.37
19901029,-1.45,-0.79,-0.43,0.04,-1.18,-0.78,-1.12,-1.54,-0.24,-1.54
19901030,1.36,-1.65,0.48,0.97,0.82,1.02,-0.03,-0.38,1.01,0.06
19901031,-0.19,0.03,-0.2,0.15,-0.34,0.83,0.74,-1.18,0.68,0.14
19901101,0.78,0.02,0.41,1.22,1.4,1.19,0.28,0.3,0.98,1.13
19901102,0.79,0.2,1.67,1.12,1.62,1,2,1.55,0.78,2.99
19901105,1.15,0.66,0.74,0.07,1.39,0.26,1.94,1.42,-0.08,1.86
19901106,-0.67,-0.19,-0.49,-0.82,-0.42,-0.8,-0.52,-0.86,-0.46,-1.03
19901107,-1.46,-1.71,-1.63,-1.94,-1.72,-1.65,-1.9,-1.21,-1.27,-1.36
19901108,0.19,0.89,0.27,0.91,1.12,0.15,0.45,0.35,0.29,0.57
19901109,2.06,2.36,2.07,1.99,2.01,1.64,1.82,1.7,1.13,1.81
19901112,1.69,2.66,1.96,-0.25,3.1,1.98,2.72,1.86,0.7,3.07
19901113,-0.48,0.72,-0.09,-1.08,-0.35,-1.34,0.64,-0.11,-0.86,0.15
19901114,1.01,2.41,1.04,-0.32,1.44,0.78,1.3,0.7,-0.24,1.19
19901115,-0.86,-1.65,-0.64,-0.95,-1.25,-1.37,-1.17,-0.51,-0.58,-0.72
19901116,0.02,-1.06,0.21,0.54,0.48,-1.25,-0.09,0.02,0.31,-0.22
19901119,1.24,0.51,0.89,-0.01,0.97,0.12,0.97,0.57,0.1,0.52
19901120,-0.9,-1.38,-1.49,-0.64,-1.54,-0.8,-0.54,-0.92,-0.48,-1.44
19901121,0.21,-0.74,0.32,0.13,0.35,0.51,-0.17,0.36,0.42,-0.61
19901123,-0.1,-0.42,-0.22,-0.06,-0.6,-0.5,-0.27,-0.01,-0.2,-0.13
19901126,0.18,1.08,-0.07,1.07,0.6,-0.07,0.21,0.55,0.14,0.37
19901127,0.8,-0.41,0.61,-0.03,1.32,0.68,0.95,0.98,0.08,1.13
19901128,0.01,0.77,-0.19,0.16,-0.18,0.29,0.23,0.04,0.37,-0.03
19901129,-0.96,-0.93,-0.31,-0.41,0.08,-0.12,-0.42,0.11,-0.27,-0.53
19901130,1.77,0.44,2.15,0.98,1.08,1.52,1.66,2.26,1.48,1.6
19901203,1.02,-0.1,0.8,-0.7,2.01,-0.64,2.14,0.62,0.39,1
19901204,0.89,0.99,0.52,-0.28,1.23,0.68,0.45,0.56,0.56,1.54
19901205,1.06,1.05,1.54,-0.3,1.43,0.54,1.02,0.47,0.16,3.05
19901206,0.24,0.27,0.39,-1.78,-0.9,-0.21,0.49,-0.03,-0.5,-0.13
19901207,-0.05,-0.42,-0.19,-0.32,-0.1,0.23,-1.07,0.02,-0.44,-0.97
19901210,0.23,0.77,0.36,0.04,0.21,0.54,0.15,0.37,-0.03,0.18
19901211,-0.23,-1.49,-0.5,-0.55,-1.52,-0.5,-0.74,-0.17,-0.25,-0.65
19901212,1.73,-0.96,0.9,-0.56,1.02,1.69,1.24,1.38,0.43,1.11
19901213,-0.25,-1.38,0.16,0.46,-0.4,0.15,-0.16,-0.58,-0.08,-0.02
19901214,-1.29,-1.84,-0.47,0.69,-0.98,-0.85,-1.18,-0.96,-0.3,-1.05
19901217,-0.36,1.05,-0.48,0.51,-0.15,-0.31,-0.63,-0.47,-0.14,-0.94
19901218,1.22,1.8,1.15,-0.3,1.57,1.65,1.8,0.85,1.09,1.67
19901219,-0.24,0.65,0.24,-0.49,0.08,-0.02,0.16,-0.17,0,0.61
19901220,0.35,-0.62,0.32,0.06,0.77,-0.71,-0.1,-0.25,-0.24,0.36
19901221,0.25,0.53,0.37,-0.13,0.63,0.67,0.64,0.23,0.37,0.15
19901224,-0.76,-0.26,-0.48,0.37,-0.43,-0.76,-0.56,-0.2,-0.13,-0.33
19901226,0.15,0.12,0.22,1.26,-0.04,0.18,-0.43,0.51,0.29,0.23
19901227,-0.43,-0.83,-0.56,-0.57,-0.75,-0.92,-0.76,-0.38,-0.08,-0.78
19901228,0.02,0.37,0.18,0.04,0.15,-0.14,0.03,-0.07,-0.07,-0.09
19901231,0.79,-0.03,0.29,0.37,0.32,0.3,0.93,1.03,-0.25,0.52
19910102,-1.53,-0.6,-1.01,-1.18,-0.37,-1.14,-0.46,-1.31,-0.55,-0.67
19910103,-2.07,-0.59,-1.43,-1.16,-0.57,-1.07,-0.91,-2.63,-0.33,-0.81
19910104,-0.03,-0.02,-0.2,-0.15,-0.03,-0.31,-0.3,-1.11,-0.08,0.01
19910107,-1.8,-2.43,-1.73,-0.65,-1.68,-1.96,-2.01,-2.29,-0.98,-1.82
19910108,0.12,-0.05,-0.38,0.07,-0.62,-0.36,-0.19,0.35,0.09,-0.91
19910109,-0.87,-1.03,-1.24,-1.22,-1.05,-0.88,-0.92,-0.94,-0.71,-0.58
19910110,0.99,1.03,1.02,0.18,1.45,1.2,1.49,1.27,0.38,0.84
19910111,0.39,-0.04,0.25,-0.71,0.06,0.09,0.54,0.49,-0.3,0.15
19910114,-1.01,-1.54,-0.8,0.5,-1.41,-1.36,-1.32,-1.08,-1.19,-1.14
19910115,0.51,0.98,0.22,0.21,1,0.17,0.55,0.79,-0.11,0.01
19910116,1.11,0.68,0.69,-0.23,3.25,0.27,1.75,2.11,0.01,0.92
19910117,4.44,3.59,4.4,0.46,3.87,4.56,4.54,2.71,2,3.23
19910118,1.14,0.8,0.96,0.45,1.47,1.37,1.37,0.58,0.55,0.97
19910121,-0.39,-0.62,-0.28,-1.25,1.59,0.02,-0.48,0.4,-0.13,0.19
19910122,-0.07,-0.68,-0.86,0.44,-0.72,-3.01,-1.05,-0.43,-0.22,-0.13
19910123,0.71,2.14,0.5,1.97,0.73,-2.07,0.5,1.57,0.15,0.77
19910124,1.79,0.41,1.55,0.33,1.81,1.08,2.1,2.02,0.48,1.84
19910125,-0.2,-0.76,1.04,0.14,0.45,0.95,0.32,-0.04,-0.24,0.81
19910128,-0.07,0.53,0.05,-0.38,1.06,0.55,0.12,0,-0.05,0.22
19910129,-0.09,1.16,0.02,-0.68,0.74,0.06,0.35,0.13,-0.13,0.37
19910130,1.48,3.16,1.99,0.11,2.37,0.7,2.28,1.76,-0.15,1.94
19910131,0.65,1.21,1.61,0.75,0.85,1.42,0.94,0.31,0.16,1.2
19910201,-0.12,0.53,-0.24,-1.1,0.28,-0.57,0.31,-0.37,-0.25,0.98
19910204,1.56,1.01,1.48,0.49,1.38,1.04,1.8,1.6,0.58,3.13
19910205,1.15,-0.14,1.11,0.69,1.37,0.64,1.31,1.34,0.28,1.53
19910206,2.02,1.18,1.55,4.5,1.73,2.06,1.92,1.27,0.9,1.27
19910207,-0.68,0.34,-1.16,1.18,-1.38,0.29,-0.06,-1.14,1.01,-0.59
19910208,0.85,2.58,0.74,-0.3,0.93,0.59,-0.06,1.65,0.68,0.39
19910211,2.57,1.28,2.49,1.7,2.17,2.05,3.09,2.82,1.71,2.71
19910212,-1.1,-1.92,-0.16,-1.02,-0.54,-1.25,-0.6,-0.91,-0.12,-0.01
19910213,1.12,1.05,0.8,1.06,1.5,0.97,0.86,0.98,0.77,0.54
19910214,-0.86,-1.76,-1.32,-1.76,-1.27,-1.33,-1.25,-0.65,-0.68,-1.19
19910215,1.64,2.1,1.51,-0.71,1.44,1.1,2.03,2.17,0.41,0.98
19910219,1.21,-0.15,-0.04,-0.28,1.55,-0.09,0.3,0.35,0,-0.67
19910220,-0.9,-2.47,-1.19,0.56,-0.71,-1.63,-1.49,-1.1,-0.49,-1.3
19910221,0.95,0.23,-0.21,-0.34,-0.62,-0.5,0,0.24,0.04,0.14
19910222,0.86,-0.15,0.24,-0.49,0.21,-0.37,0.59,0.89,0.19,0.21
19910225,0.72,0.22,0.42,0.2,0.2,0.1,0.42,1.18,0.2,0.32
19910226,-1.31,-0.75,-1.11,0.56,-1.71,-0.77,-1.53,-1.34,-0.8,-1.21
19910227,0.52,2.83,0.89,3.49,0.64,1.05,0.46,1.23,0.34,1.56
19910228,-0.25,4.04,0.11,-0.05,-0.66,-0.3,-0.17,-0.65,0.01,0.65
19910301,0.53,1.05,0.91,0.46,1.33,0.77,1.38,0.47,0.14,1.35
19910304,-0.61,0.25,0.26,-0.82,0.51,-0.43,0.89,0.33,-0.43,0.32
19910305,2.51,2.03,1.93,0.76,3.54,1.42,2.71,1.8,0.4,1.88
