Date,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
20040206,2.55,2.31,2.6,1.09,1.45,1.75
20040209,0.37,0.13,0.43,-0.23,-0.07,0.14
20040210,1.15,1.29,1.09,0.48,0.5,0.81
20040211,0.76,0.66,0.82,0.91,1.3,1.2
20040212,-0.62,-0.6,-0.66,-0.41,-0.44,-0.67
20040213,-1.17,-1.15,-1.39,-0.49,-0.44,-0.64
20040217,1.49,1.52,1.56,0.83,0.85,1.85
20040218,-0.31,-0.48,-0.47,-0.48,-0.28,-0.23
20040219,-1.42,-1.33,-1.59,-0.51,-0.28,-0.48
20040220,-0.63,-0.34,-0.64,-0.07,-0.47,-0.77
20040223,-1.87,-1.49,-1.65,-0.36,-0.23,-0.8
20040224,0.02,0.33,-0.09,0,-0.33,-0.43
20040225,1.29,1.01,1.07,0.31,0.71,0.83
20040226,0.8,0.68,1.02,0.06,0.47,0.53
20040227,0.36,0.3,0.53,-0.09,0.27,0.45
20040301,1.52,1.34,1.77,0.92,0.94,1.2
20040302,-0.51,-0.56,-0.65,-0.67,-0.5,-0.18
20040303,0.15,0.04,-0.25,0.14,0.19,0.14
20040304,1.23,1.02,1.38,0.36,0.23,0.63
20040305,0.37,0.09,-0.04,0.11,0.59,0.09
20040308,-1.4,-1,-1.02,-0.91,-0.63,-0.84
20040309,-1.2,-0.89,-1.36,-0.46,-0.71,-0.98
20040310,-1.69,-1.64,-2.21,-1.35,-1.58,-1.75
20040311,-1.02,-1.04,-1.28,-1.5,-1.39,-1.51
20040312,2.38,2.32,2.38,1.09,1.44,1.5
20040315,-2.67,-2.52,-2.67,-1.39,-1.34,-1.87
20040316,-0.13,-0.05,-0.25,0.54,0.5,0.41
20040317,2.1,1.82,2.18,0.96,1.27,1.79
20040318,-0.63,-0.66,-0.56,-0.19,-0.08,0
20040319,-0.68,-0.73,-0.5,-1.15,-0.93,-0.82
20040322,-2.12,-1.85,-2.2,-1.28,-1.34,-1.59
20040323,0.23,0.29,0.29,-0.12,-0.05,-0.1
20040324,-0.38,-0.43,-0.4,-0.07,-0.6,-0.32
20040325,2.76,1.97,2.29,1.71,1.4,1.6
20040326,0.15,0.21,0.73,-0.16,0.21,0.05
20040329,1.99,1.8,1.74,1.34,1.22,1.18
20040330,0.98,0.91,1,0.27,0.63,0.71
20040331,0.12,0.19,0.23,-0.08,0.03,0.18
20040401,0.88,0.89,0.88,0.62,0.61,0.62
20040402,1.58,1.42,1.79,1.14,0.08,1.1
20040405,1.19,0.72,0.68,0.83,0.7,0.74
20040406,-1.18,-0.78,-0.87,-0.26,-0.12,-0.14
20040407,0.36,0.27,0.21,-0.55,-0.61,-0.76
20040408,-0.48,-0.4,-0.39,-0.13,-0.21,-0.01
20040412,0.93,0.53,0.56,0.53,0.44,0.32
20040413,-2.2,-2.1,-2.24,-1.18,-1.73,-1.92
20040414,-0.55,-0.55,-0.78,0.09,-0.52,-0.56
20040415,-0.45,-0.46,-0.43,0.24,-0.33,-0.54
20040416,0.17,0.55,0.5,0.37,0.65,0.38
20040419,1.12,0.47,0.4,0.26,-0.11,0.28
20040420,-1.74,-1.62,-1.7,-1.47,-1.46,-1.26
20040421,1.03,1.18,1,0.56,0.47,0.73
20040422,1.8,1.58,1.48,1.26,1.68,1.66
20040423,-0.27,-0.37,-0.23,0.27,-0.37,0.07
20040426,-0.03,-0.41,-0.61,-0.43,-0.07,-0.38
20040427,0.07,0.35,-0.15,0.17,0.11,0.27
20040428,-2.23,-2.17,-2.42,-1.36,-1.29,-1.42
20040429,-1.59,-1.48,-2.16,-0.61,-0.87,-1.33
20040430,-1.76,-0.97,-1.62,-0.6,-0.48,-0.74
20040503,1.1,0.81,0.5,0.89,0.8,0.69
20040504,0.7,0.55,0.75,0.1,0.26,0.36
20040505,0.27,0.07,-0.03,0.3,0.26,0.09
20040506,-1.33,-0.97,-1.35,-0.53,-1.12,-0.92
20040507,-2.28,-2.2,-2.42,-1.1,-1.81,-2.05
20040510,-2.13,-1.68,-2.13,-0.85,-1.73,-1.79
20040511,2.05,1.68,1.78,0.75,0.89,1.32
20040512,0.1,0.05,-0.16,-0.03,0.46,0.22
20040513,-0.19,-0.43,-0.25,-0.15,0.1,-0.06
20040514,-0.74,-0.59,-0.79,-0.16,0.07,-0.16
20040517,-1.47,-1.45,-1.8,-0.94,-1.25,-1.3
20040518,0.92,1.12,1.35,0.66,0.79,0.94
20040519,-0.32,-0.12,0.24,-0.36,0.04,0.02
20040520,-0.39,0.07,0,0.05,0.12,-0.11
20040521,0.95,0.78,0.85,0.37,0.47,0.44
20040524,0.84,1.04,1.29,-0.04,0.57,0.65
20040525,2.45,2.16,2.15,1.61,1.48,1.99
20040526,0.64,0.31,0.42,0.2,0.29,0.46
20040527,0.19,0.07,0.25,0.68,0.24,0.45
20040528,-0.07,-0.01,0.07,-0.05,0.15,-0.01
20040601,0.79,0.74,0.69,0.08,0.03,0.11
20040602,0.28,0.06,-0.02,0.35,0.3,0.35
20040603,-1.85,-1.61,-1.9,-0.7,-1.02,-0.77
20040604,0.95,0.85,0.99,0.45,0.68,0.52
20040607,1.58,1.98,1.87,1.45,1.66,1.82
20040608,-0.24,0.01,-0.14,0.19,-0.03,-0.02
20040609,-1.7,-1.33,-1.5,-0.97,-0.93,-1.11
20040610,-0.2,0.27,0.39,0.37,0.44,0.55
20040614,-1.55,-1.82,-1.88,-0.8,-1.16,-1.58
20040615,1.66,1.58,1.88,0.57,0.63,0.79
20040616,0.36,0.37,0.35,0.07,0.19,0.21
20040617,-0.09,-0.17,-0.01,-0.23,0,-0.06
20040618,-0.02,0.06,0.17,0.14,0.27,0.4
20040621,-0.49,-0.25,-0.23,-0.45,-0.43,-0.38
20040622,0.59,0.54,0.65,0.38,0.31,0.43
20040623,1.39,1.27,1.59,0.78,0.9,0.97
20040624,-0.26,-0.08,-0.15,-0.31,-0.13,-0.11
20040625,1.17,0.97,0.86,-0.53,-0.14,-0.05
20040628,-0.43,-0.22,-0.42,-0.13,-0.34,-0.43
20040629,0.9,0.88,0.72,0.3,0.09,0.39
20040630,0.58,0.67,0.75,0.34,0.56,0.77
20040701,-1.84,-1.36,-1.11,-1.14,-0.9,-0.76
20040702,-0.33,0.09,0.12,-0.43,-0.14,-0.13
20040706,-2.32,-1.53,-0.89,-0.95,-0.84,-0.32
20040707,-0.37,-0.02,0.06,0.2,0.2,0.25
20040708,-2.15,-1.66,-1.56,-0.88,-0.76,-0.93
20040709,0.56,0.53,0.29,0.34,0.2,0.36
20040712,-0.65,-0.2,-0.14,0.01,0.19,0.27
20040713,-0.06,0.24,0.23,0.08,0.09,0.07
20040714,-0.74,-0.54,-0.29,-0.41,-0.27,0.14
20040715,0.19,0.33,0.28,-0.4,-0.38,-0.36
20040716,-1.64,-0.91,-0.8,-0.64,-0.35,-0.17
20040719,-0.76,-0.01,0.05,-0.17,-0.01,0.19
20040720,2.05,1.58,1,0.86,0.72,0.32
20040721,-3,-2.41,-1.96,-1.47,-1.29,-1
20040722,-0.17,-0.32,-0.64,0.33,0.21,-0.28
20040723,-1.72,-1.06,-0.9,-1.31,-0.53,-0.48
20040726,-1.33,-0.83,-0.82,-0.34,-0.19,-0.32
20040727,2.28,1.99,1.56,1.06,0.99,0.78
20040728,-0.83,-0.62,-0.33,-0.1,0.11,0.13
20040729,2.03,1.4,1.08,0.53,0.78,0.51
20040730,0.72,0.08,0.1,0.21,-0.08,0.19
20040802,-0.24,0.17,0.11,0.29,0.57,0.5
20040803,-1.92,-1.3,-0.95,-0.87,-0.45,-0.21
20040804,-0.5,-0.13,-0.07,-0.07,-0.3,-0.46
20040805,-2.14,-1.62,-1.46,-1.7,-1.43,-1.43
20040806,-2.92,-2.14,-1.89,-1.68,-1.3,-1.26
20040809,-0.53,-0.05,-0.4,0.11,0.05,0
20040810,2.31,2.02,1.78,1.33,1.4,1.12
20040811,-0.75,-0.63,-0.55,-0.26,-0.32,-0.18
20040812,-1.87,-1.67,-1.35,-1.09,-1.21,-1.08
20040813,-0.18,0.27,0.02,0.17,0.03,0.05
20040816,1.95,1.91,1.62,1.18,1.55,1.6
20040817,0.76,0.22,0.01,0.31,0.47,-0.14
20040818,2.68,1.75,1.45,1.39,1.16,1.07
20040819,-0.7,-0.58,-0.45,-0.41,-0.34,-0.19
20040820,1.95,1.64,1.27,0.57,0.95,0.66
20040823,-0.47,-0.89,-0.79,-0.16,-0.41,-0.46
20040824,-0.04,0.3,0.26,0.01,0.03,0
20040825,1.26,0.89,0.54,0.84,0.87,0.55
20040826,-0.88,-0.4,-0.16,-0.07,0.1,0
20040827,0.88,0.73,0.63,0.36,0.25,0.15
20040830,-1.39,-1.14,-0.99,-0.92,-0.66,-0.58
20040831,0.44,0.62,0.59,0.37,0.65,0.52
20040901,1.02,0.8,0.45,0.38,0.05,0.14
20040902,1.4,1.28,1.23,1.15,0.96,1
20040903,-0.8,-0.62,-0.34,-0.56,-0.28,-0.18
20040907,1.23,1.18,0.94,0.56,0.91,0.91
20040908,-0.88,-0.8,-0.74,-0.33,-0.63,-0.45
20040909,1.61,1.54,1.08,0.24,0.28,0.05
20040910,1.14,0.52,0.13,0.65,0.36,0.36
20040913,1.02,0.6,0.25,0.33,0.16,0.14
20040914,-0.04,-0.33,-0.35,0.24,0.19,0.21
20040915,-0.71,-0.43,-0.27,-0.76,-0.6,-0.55
20040916,0.92,0.9,0.91,0.03,0.65,0.73
20040917,-0.08,-0.14,-0.16,0.48,0.21,0.55
20040920,-0.35,-0.36,-0.26,-0.5,-0.58,-0.46
20040921,1.11,1.03,0.9,0.49,0.9,0.56
20040922,-2.06,-1.72,-1.37,-1.45,-1.22,-1.05
20040923,0.1,-0.05,-0.11,-0.38,-0.51,-0.33
20040924,-0.08,0.05,0.18,-0.04,0.38,0.42
20040927,-1.66,-1.06,-1,-0.67,-0.56,-0.61
20040928,1.23,1.27,0.99,0.64,0.51,0.41
20040929,1.31,0.92,0.63,0.63,0.23,-0.01
20040930,0.24,0.41,0.37,-0.22,0.26,0.69
20041001,1.97,2.01,1.92,1.52,1.38,1.28
20041004,1.07,0.58,0.55,0.38,0.19,0.58
20041005,-0.24,-0.26,-0.2,-0.04,-0.22,0.08
20041006,0.76,0.97,0.84,0.59,0.82,0.79
20041007,-1.55,-1.62,-1.35,-1.24,-0.6,-0.85
20041008,-1.49,-1.08,-0.8,-0.97,-0.5,-0.42
20041011,0.67,0.25,0.1,0.31,0.14,-0.03
20041012,-0.4,-0.19,-0.09,-0.33,-0.09,-0.09
20041013,-0.79,-1.4,-1.25,-0.59,-0.89,-0.87
20041014,-0.76,-0.78,-1.15,-0.72,-1.22,-1.01
20041015,0.45,0.82,0.74,0.44,0.53,0.24
20041018,0.83,0.25,0.01,0.78,0.26,0.03
20041019,-0.7,-0.84,-1.17,-0.7,-1.14,-1.29
20041020,0.75,0.6,0.34,0.18,-0.3,0.34
20041021,1.01,1,1.08,0.4,0.18,0.22
20041022,-1.54,-1.45,-1.11,-1.14,-0.89,-0.29
20041025,0.44,0.86,0.85,-0.31,0.18,0.28
20041026,0.57,1.01,1.29,1.18,1.73,1.76
20041027,2.16,1.35,0.97,1.71,0.99,0.64
20041028,0.13,-0.48,-0.09,0.16,0.18,0.25
20041029,-0.24,-0.23,-0.12,0.17,0.3,0.53
20041101,0.49,0.44,0.43,-0.11,0.28,0.07
20041102,-0.13,-0.18,-0.13,0.02,-0.02,-0.01
20041103,1.57,1.68,1.49,1.24,0.92,1.22
20041104,0.86,1.13,1.05,1.49,1.65,1.85
20041105,0.77,0.47,0.58,0.64,0.14,0.19
20041108,-0.2,-0.48,-0.31,-0.13,-0.14,0.04
20041109,0.82,0.66,0.65,-0.09,0.11,0.03
20041110,0.41,0.5,0.58,-0.2,0.11,0.18
20041111,1.19,0.96,0.79,0.9,0.86,0.87
20041112,0.76,0.88,0.79,0.84,1.03,0.61
20041115,0.6,0.12,0.29,0.14,-0.09,-0.06
20041116,-0.83,-0.9,-0.52,-0.68,-0.63,-0.39
20041117,0.91,1.03,0.79,0.61,0.64,0.52
20041118,-0.31,-0.09,0.05,0.25,-0.03,-0.01
20041119,-1.58,-1.13,-0.71,-1.24,-1.03,-0.63
20041122,0.91,1.43,1.18,0.42,0.82,0.86
20041123,0.38,0.44,0.53,-0.19,0.28,0.36
20041124,0.68,0.72,0.85,0.41,0.42,0.49
20041126,0.27,0.35,0.46,0.02,0.13,0.42
20041129,0.5,0.6,0.47,-0.25,-0.24,-0.51
20041130,-0.11,-0.18,-0.21,-0.49,-0.34,-0.16
20041201,1.76,1.41,0.97,1.66,1.37,0.94
20041202,0.35,-0.43,-0.23,0.19,-0.46,-0.36
20041203,-0.04,-0.17,0.01,0.04,0.07,0.2
20041206,-0.36,-0.48,-0.53,-0.22,0.22,-0.18
20041207,-2.13,-2.09,-1.57,-1.07,-1.07,-0.92
20041208,0.73,0.87,0.56,0.63,0.27,-0.02
20041209,-0.47,-0.27,-0.03,0.55,0.53,0.39
20041210,0.44,0.47,0.49,-0.09,-0.11,0.22
20041213,0.97,0.98,0.72,0.78,1.04,0.94
20041214,1.12,0.85,0.74,0.5,0.19,0.49
20041215,0.6,0.74,1.01,0.12,0.41,0.65
20041216,-0.85,-0.93,-0.21,-0.13,-0.46,-0.08
20041217,-0.09,-0.03,0.12,-0.84,-0.49,-0.14
20041220,-0.85,-0.56,-0.3,-0.14,0.12,0.09
20041221,1.18,1.29,1.06,0.88,0.95,0.91
20041222,0.51,0.27,0.42,0.46,0.37,0.24
20041223,0.38,0.17,0.18,0.1,0.1,-0.12
20041227,-0.53,-0.88,-0.54,-0.44,-0.48,-0.4
20041228,1.7,1.5,1.37,0.77,0.73,0.78
20041229,0.05,-0.17,0.01,0.04,-0.02,0.02
20041230,0.17,-0.01,-0.1,0.01,0.06,0.07
20041231,-0.36,-0.08,0.03,-0.13,-0.13,-0.13
20050103,-1.8,-1.57,-1.49,-0.8,-1.01,-1.18
20050104,-2.2,-1.67,-1.44,-1.21,-1.26,-1.09
20050105,-1.53,-1.56,-1.41,-0.43,-0.19,-0.55
20050106,0.38,0.24,0.28,0.25,0.47,0.61
20050107,-0.98,-1.1,-0.76,-0.02,-0.26,-0.28
20050110,0.66,0.8,0.63,0.41,0.34,0.52
20050111,-1.29,-0.92,-0.72,-0.61,-0.71,-0.57
20050112,0.34,0.35,0.2,0.56,0.08,0.38
20050113,-0.47,-0.57,-0.43,-1.06,-0.45,-0.34
20050114,1.02,1.17,1.23,0.67,0.5,0.59
20050118,1.37,1.05,1.02,0.86,1.22,0.87
20050119,-1.28,-1.03,-0.7,-1.04,-0.92,-0.65
20050120,-0.99,-0.82,-0.89,-0.79,-0.55,-1
20050121,-0.38,-0.12,-0.18,-0.78,-0.29,-0.47
20050124,-1.64,-0.86,-0.74,-0.57,-0.05,-0.24
20050125,0.52,0.26,0.43,0.55,0.16,-0.09
20050126,1.73,1.57,1.23,0.53,0.53,0.61
20050127,-0.08,0.41,0.19,0.14,-0.07,-0.05
20050128,-0.62,-0.63,-0.3,-0.37,-0.1,-0.31
20050131,1.79,1.89,1.65,0.71,1.11,1.18
20050201,0.66,0.59,0.83,0.67,0.78,0.89
20050202,0.63,0.59,0.7,0.3,0.3,0.57
20050203,-0.52,-0.25,-0.16,-0.33,-0.18,0.11
20050204,1.53,1.23,0.72,1.11,1.22,0.81
20050207,-0.1,0.03,0.03,-0.09,-0.1,-0.27
20050208,0.34,0.37,0.16,0.13,0.05,-0.03
20050209,-2.43,-1.86,-1.49,-1.09,-0.57,-0.58
20050210,-0.01,0.15,0.11,0.3,0.66,0.28
20050211,1.42,1.15,0.86,0.77,0.66,0.71
20050214,0.05,-0.04,0.29,0.2,-0.11,0.24
20050215,-0.01,-0.05,-0.04,0.32,0.32,0.34
20050216,0.37,0.66,0.66,-0.08,0.09,0.42
20050217,-1.24,-1.13,-0.84,-0.75,-0.83,-0.73
20050218,-0.3,-0.05,-0.05,0.29,-0.41,-0.04
20050222,-1.72,-1.75,-1.81,-1.42,-1.35,-1.58
20050223,0.36,0.42,0.63,0.41,0.78,0.63
20050224,1.08,1.11,0.84,0.94,0.67,0.71
20050225,1.22,1.48,1.56,0.88,0.92,1.3
20050228,-0.59,-0.41,-0.25,-0.52,-0.77,-0.78
20050301,0.61,0.7,0.72,0.61,0.53,0.56
20050302,-0.19,-0.14,-0.17,0.03,-0.1,0.11
20050303,-0.17,0.14,0.51,-0.09,-0.03,0.33
20050304,0.65,1.14,1.05,0.8,1.09,1.04
20050307,-0.04,-0.11,-0.03,0.32,0.31,0.32
20050308,-0.96,-0.83,-0.93,-0.53,-0.31,-0.69
20050309,-0.89,-0.9,-0.97,-0.84,-1.2,-0.89
20050310,-0.61,-0.8,-0.88,0.2,-0.02,0.03
20050311,-0.26,0.12,0.29,-0.78,-0.45,-0.3
20050314,0.44,0.52,0.45,0.59,0.67,0.81
20050315,-0.63,-0.46,-0.28,-0.76,-0.64,-0.56
20050316,-0.65,-0.57,-0.56,-0.84,-0.92,-0.69
20050317,0.09,0.44,0.53,0.1,0.13,0.7
20050318,-0.59,-0.37,-0.46,-0.03,-0.19,-0.25
20050321,0.01,-0.15,-0.14,-0.21,-0.72,-0.46
20050322,-0.4,-0.41,-0.26,-0.77,-1.24,-1.14
20050323,-0.74,-1.24,-1.12,0.29,-0.34,-0.33
20050324,0.58,0.45,0.33,-0.06,0.04,0.03
20050328,-0.08,0.06,-0.1,0.18,0.25,0.14
20050329,-1.84,-1.56,-1.46,-0.74,-0.65,-0.98
20050330,1.62,1.63,1.16,1.44,1.16,1.45
20050331,-0.05,0.17,0.32,-0.23,0.15,0.67
20050401,-0.66,-0.51,-0.37,-0.72,-0.69,-0.16
20050404,0.18,0.41,0.43,0.27,0.35,0.4
20050405,0.23,0.1,0.21,0.65,0.15,0.16
20050406,0.25,0.23,0.07,0.08,0.48,0.33
20050407,0.59,0.38,0.55,0.69,0.43,0.38
20050408,-1.29,-1.54,-1.11,-0.8,-0.88,-0.9
20050411,-0.53,-0.63,-0.68,-0.09,0.06,0.11
20050412,0.63,0.83,0.74,0.56,0.65,0.27
20050413,-1.52,-1.8,-1.46,-1.01,-1.36,-1.4
20050414,-1.62,-1.71,-1.68,-0.83,-1.21,-1.29
20050415,-1.98,-1.89,-1.79,-1.35,-1.64,-2.29
20050418,0.55,0.77,0.7,0.15,0.42,0.47
20050419,1.56,1.68,1.48,0.57,0.77,0.9
20050420,-1.44,-1.66,-1.52,-1.28,-1.54,-1.1
20050421,2.54,2.36,1.55,1.99,1.66,1.85
20050422,-1.72,-1.52,-1.26,-0.8,-0.78,-0.41
20050425,1.02,1.21,0.87,0.73,1.28,0.9
20050426,-1.4,-1.42,-1.38,-0.77,-0.81,-1.06
20050427,-0.14,-0.03,-0.44,0.33,0.51,0.16
20050428,-2.34,-1.83,-1.91,-1.21,-1,-0.9
20050429,0.69,0.6,0.78,1.12,1.13,0.98
20050502,0.91,1.21,0.88,0.46,0.52,0.61
20050503,0.05,-0.25,-0.17,0.13,-0.2,-0.27
20050504,1.81,1.77,1.58,1.07,1.18,2.12
20050505,0.31,-0.01,-0.22,-0.16,-0.25,-0.41
20050506,0.17,0.26,0.44,-0.05,-0.09,0.01
20050509,1.07,0.94,0.81,0.55,0.59,0.75
20050510,-1.27,-1.34,-0.97,-0.89,-1.1,-1.15
20050511,-0.01,0.15,-0.13,0.52,0.34,0.38
20050512,-0.88,-1.43,-1.67,-0.76,-1.21,-1.46
20050513,-0.5,-0.78,-0.92,-0.16,-0.75,-1.08
20050516,1.39,1.6,1.35,1.05,1.08,0.74
20050517,0.41,0.73,0.58,0.57,0.84,0.99
20050518,2.22,1.93,1.79,1.02,1.14,0.92
20050519,0.57,0.38,0.26,0.45,0.47,0.59
20050520,-0.21,-0.31,0.15,-0.17,-0.06,-0.02
20050523,0.65,0.58,0.55,0.43,0.26,0.49
20050524,0,0.11,0.07,0.08,0.05,0.02
20050525,-1.09,-0.99,-0.75,-0.43,-0.3,-0.38
20050526,1.4,1.44,1.35,0.65,0.7,0.87
20050527,0.26,0.31,0.46,0.04,0.24,0.45
20050531,-0.03,-0.14,0.18,-0.67,-0.42,-0.32
20050601,0.85,1.2,1.05,0.94,0.9,0.73
20050602,0.43,0.24,0.23,0.32,0.12,0.04
20050603,-0.97,-0.69,-0.55,-0.84,-0.45,-0.3
20050606,0.28,0.44,0.58,0.17,0.03,0.14
20050607,0.13,0.05,0.25,-0.01,-0.08,0.05
20050608,-0.74,-0.53,-0.33,-0.33,-0.09,-0.02
20050609,0.99,0.94,0.72,0.57,0.51,0.62
20050610,-0.09,-0.07,0.31,-0.42,-0.03,0.27
20050613,0.37,0.52,0.49,0.2,0.34,0.44
20050614,0.59,0.81,1.06,0.23,0.22,0.54
20050615,0.28,0.58,0.56,0.11,0.35,0.26
20050616,1.31,0.92,0.77,0.35,0.47,0.31
20050617,-0.06,-0.14,-0.09,0.31,0.45,0.75
20050620,-0.34,-0.31,-0.35,-0.08,-0.05,0.1
20050621,-0.01,-0.11,-0.08,-0.24,-0.04,-0.27
20050622,0.5,0.38,0.15,-0.05,0.12,0.11
20050623,-1.5,-1.31,-1.42,-1.13,-0.87,-0.94
20050624,-0.68,-0.78,-0.77,-0.9,-0.62,-0.58
20050627,-0.49,0.06,0.2,-0.12,-0.03,0.29
20050628,2.23,1.9,1.72,1.13,0.81,0.62
20050629,0.2,0.31,0.31,-0.24,0.26,-0.11
20050630,-0.49,-0.3,-0.32,-0.74,-0.6,-0.38
20050701,0.41,0.47,0.63,0.31,0.18,0.7
20050705,1.53,1.58,1.21,0.95,0.73,0.9
20050706,-0.47,-0.72,-0.63,-0.77,-0.81,-0.47
20050707,0.25,0.31,-0.12,0.26,0.35,0.16
20050708,1.93,1.91,1.52,1.35,0.99,0.67
20050711,1.39,1.28,1.39,0.75,0.48,0.48
20050712,-0.04,-0.02,-0.05,0.32,0.14,0.25
20050713,-0.47,-0.34,-0.24,0.06,0.16,-0.03
20050714,-0.3,-0.76,-0.59,0.4,0.15,-0.2
20050715,0.21,0.09,0.08,0.11,0.16,0.18
20050718,-0.67,-0.79,-0.53,-0.45,-0.7,-0.38
20050719,1.23,1.77,1.47,0.89,0.43,0.43
20050720,1.2,1.37,0.99,0.52,0.47,0.22
20050721,-1.38,-1.37,-1.1,-0.61,-0.82,-0.6
20050722,1.07,1.67,1.79,0.31,0.72,0.66
20050725,-0.85,-0.96,-0.82,-0.47,-0.38,-0.23
20050726,0.44,0.55,0.59,0.16,0.14,0.46
20050727,0.27,-0.09,0.12,0.53,0.28,0.61
20050728,1.21,1.16,0.98,0.63,0.61,0.5
20050729,-0.34,-0.39,-0.44,-0.75,-0.72,-0.41
20050801,0.34,0.59,0.2,0.16,0.1,0.06
20050802,0.63,0.86,0.82,0.69,0.74,0.72
20050803,-0.54,-0.63,-0.63,-0.03,0.22,-0.03
20050804,-1.54,-1.43,-1.41,-0.9,-0.63,-0.32
20050805,-1.12,-1.15,-1.06,-0.63,-1.01,-0.74
20050808,-0.49,-0.21,-0.12,-0.35,-0.29,-0.22
20050809,0.04,0.1,0.15,0.68,0.62,0.43
20050810,-0.12,0.02,-0.09,-0.3,0.06,-0.01
20050811,0.89,0.9,0.84,0.75,0.67,0.64
20050812,-0.82,-0.89,-0.84,-0.58,-0.47,-0.33
20050815,0.77,0.75,0.64,0.3,0.28,0.16
20050816,-1.62,-1.7,-1.46,-1.31,-0.97,-1.13
20050817,0.08,-0.04,0.12,0.16,-0.04,0.01
20050818,-0.57,-0.41,-0.56,-0.07,-0.21,0.02
20050819,0.23,0.23,0.19,-0.03,0.12,0.35
20050822,0.53,0.71,0.77,0.13,0.2,0.18
20050823,-0.24,-0.38,-0.32,-0.29,-0.4,-0.19
20050824,-0.11,-0.16,-0.07,-0.63,-0.66,-0.42
20050825,0.23,0.31,0.54,0.21,0.2,0.29
20050826,-1.13,-1.29,-1.17,-0.55,-0.61,-0.7
20050829,0.91,1.09,0.83,0.72,0.59,0.37
20050830,-0.27,-0.22,-0.11,-0.4,-0.24,0.11
20050831,1.78,1.91,1.61,0.98,1.12,1.03
20050901,0.17,0.46,0.04,-0.02,0.18,0.6
20050902,-0.66,-0.73,-0.52,-0.27,-0.31,-0.42
20050906,1.55,1.48,1.14,1.36,1.13,0.79
20050907,0.64,0.36,0.23,0.31,0.25,0.43
20050908,-0.3,-0.66,-0.48,-0.37,-0.4,-0.3
20050909,0.57,0.73,0.74,0.7,0.82,0.81
20050912,0.53,0.36,0.31,0.04,-0.04,-0.41
20050913,-0.98,-1.01,-0.77,-0.73,-0.73,-0.68
20050914,-1.09,-0.9,-0.79,-0.57,-0.15,-0.03
20050915,-0.31,-0.04,-0.1,-0.04,0.03,0.34
20050916,1.07,0.98,0.68,0.55,0.98,0.74
20050919,-0.76,-0.54,-0.62,-0.57,-0.58,-0.27
20050920,-0.78,-1.13,-0.67,-0.69,-0.84,-0.71
20050921,-1.77,-1.36,-1.21,-0.94,-1.04,-0.89
20050922,0.11,0.11,0.25,0.49,0.29,-0.12
20050923,0.64,0.65,0.76,0.05,0.11,0.31
20050926,0.74,0.78,0.51,-0.09,0.26,0.27
20050927,-0.12,-0.03,-0.13,0.05,0,-0.12
20050928,-0.38,-0.44,-0.29,0.06,0.11,0.51
20050929,1.16,1.3,1.04,0.77,1.14,0.96
20050930,0.5,0.39,0.43,0.3,0.02,0.03
20051003,0.5,0.46,0.42,-0.11,0.07,0
20051004,-0.82,-0.94,-0.77,-0.83,-1.14,-1.24
20051005,-2.43,-2.96,-2.42,-1.41,-1.44,-1.92
20051006,-1.27,-0.79,-0.66,-0.43,-0.45,-0.83
20051007,0.62,0.96,0.76,0.38,0.28,0.73
20051010,-0.8,-0.9,-0.83,-0.59,-0.72,-0.99
20051011,-1.31,-0.99,-1.15,-0.17,-0.3,-0.06
20051012,-1.66,-1.1,-1.18,-0.63,-0.78,-0.91
20051013,0.42,0.11,0.06,0.17,-0.36,-0.57
20051014,1.56,1.4,1.23,0.82,0.9,0.96
20051017,0.18,-0.09,0.1,0.24,0.4,0.55
20051018,-1.15,-1.19,-0.98,-0.86,-1.09,-1.3
20051019,1.64,2.03,1.74,1.57,1.35,1.1
20051020,-1.28,-1.71,-1.56,-1.2,-1.72,-1.66
20051021,0.52,0.84,0.75,0.15,0.42,0.39
20051024,1.93,2.06,1.88,1.46,1.86,2.09
20051025,-0.48,-0.54,-0.58,-0.37,-0.2,-0.08
20051026,-0.64,-0.51,-0.58,-0.42,-0.51,-0.12
20051027,-2.22,-2.17,-1.83,-1.32,-0.93,-0.86
20051028,1.2,1.81,1.69,1.48,1.8,1.51
20051031,1.77,1.83,1.6,0.99,0.62,1.21
20051101,-0.54,-0.31,-0.29,-0.41,-0.16,0.12
20051102,1.93,2.16,1.76,1.06,1.04,1.24
20051103,0.34,0.31,0.26,0.71,0.1,0.41
20051104,0.06,-0.17,0.04,0.17,-0.07,-0.37
20051107,0.56,0.36,0.49,0.27,0.25,0.22
20051108,-0.57,-0.63,-0.75,-0.3,-0.44,-0.2
20051109,0.36,0.45,0.34,0.09,0.23,0.08
20051110,0.82,0.56,0.47,0.97,0.96,0.12
20051111,0.4,0.26,0.13,0.19,0.47,0.22
20051114,-0.29,-0.47,-0.36,-0.14,0.01,0.04
20051115,-1.11,-1.09,-1.16,-0.26,-0.59,-0.56
20051116,-0.23,-0.15,-0.21,0.25,-0.02,0.24
20051117,1.91,1.65,1.57,0.89,1.15,1.05
20051118,0.89,0.57,0.58,0.43,0.37,0.41
20051121,0.98,1.02,0.74,0.62,0.66,0.16
20051122,0.45,0.55,0.37,0.43,0.59,0.49
20051123,-0.03,0.1,0.29,0.31,0.45,0.42
